Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.base.json	30759	-	0	0	0	0	0	0	13	95	0	0	0	0	0	0	0	1	0	0	157	123	0	0	0	0	27	0	7
fsh-generated/resources/ActivityDefinition-SGDecisionTableGuidance.json	926	5	0	0	1	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CDHIv1.json	11818	8	0	0	1	0	0	0	2	34	0	0	0	0	0	0	0	0	0	0	60	595	0	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-CDSCv1.json	2565	4	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	17	46	0	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-CoreDataElementType.json	1018	3	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	8	32	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DecisionTableActions.json	668	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	7	28	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DocumentationSections.json	1121	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	29	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ISCO08.json	63870	8	0	0	0	0	0	0	6	40	0	0	0	0	0	0	0	1	0	0	198	126	0	0	0	0	32	0	2
fsh-generated/resources/CodeSystem-SGPersonaTypes.json	970	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-SGTasks.json	3123	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	26	0	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-CDHIv1Hierarchy.json	21902	5	0	0	1	0	0	0	3	199109	0	0	0	0	0	0	0	1	0	0	55	228100	0	0	0	0	10	0	0
fsh-generated/resources/Questionnaire-DAK.DT.IMMZ.D2.DT.BCGQuestionnaire.json	3899	4	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	48	23	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-BusinessProcessWorkflow.json	4493	4	0	15	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	71	496	0	0	0	0	10	1	0
fsh-generated/resources/StructureDefinition-BusinessProcessWorkflowSource.json	2860	3	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	146	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-CoreDataElement.json	2891	4	0	34	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	131	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-CoreDataElementSource.json	2644	3	0	35	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	29	106	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-DAK.json	9101	4	0	44	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	119	121	0	0	0	0	16	0	0
fsh-generated/resources/StructureDefinition-DecisionSupportLogic.json	2434	3	0	38	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	64	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-DecisionSupportLogicSource.json	2779	3	0	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	67	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-DublinCore.json	5677	4	0	46	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	72	84	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-FHIRSchemaBase.json	3299	4	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	37	62	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-FunctionalRequirement.json	3193	3	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	50	67	0	0	1	0	2	0	1
fsh-generated/resources/StructureDefinition-GenericPersona.json	3144	3	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	43	73	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-GenericPersonaSource.json	2613	4	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	53	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HealthInterventions.json	2399	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	34	56	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HealthInterventionsSource.json	2748	3	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	53	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-LinkIdExt.json	1152	3	0	13	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	34	69	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-Markdown.json	1153	5	0	11	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	33	75	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-NonFunctionalRequirement.json	2316	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	73	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Persona.json	2465	3	0	6	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	35	19728	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicator.json	3895	4	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	54	75	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicatorSource.json	2667	3	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	76	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-Requirements.json	4251	3	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	72	100	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-RequirementsSource.json	2555	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	66	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-SGActivityDefinition.json	899	3	0	30	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	196	307	0	0	0	0	20	1	3
fsh-generated/resources/StructureDefinition-SGActorExt.json	1326	3	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	77	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-SGBusinessProcess.json	691	3	0	38	0	0	0	0	0	18	0	0	1	0	0	0	0	1	0	0	237	230	0	0	0	0	18	0	3
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	811	3	0	31	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	176	264	0	0	0	0	11	0	3
fsh-generated/resources/StructureDefinition-SGCommunicationRequest.json	1033	3	0	37	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	109	127	0	0	0	0	10	1	2
